t1_winstreak,t2_winstreak,t1_h2h,t2_h2h,t1_ranking,t2_ranking,t1_weeks,t2_weeks,t1_age,t2_age,t1_rating,t2_rating,t1_winrate,t2_winrate,t1_5v4,t2_5v4,t1_4v5,t2_4v5,t1_maps,t2_maps,t1_pistol,t2_pistol,t1_rounds_lost,t1_rounds_won,t1_fp,t1_fp_percent,t2_rounds_lost,t2_rounds_won,t2_fp,t2_fp_percent,t1_team_rating,t1_event_rating,t2_team_rating,t2_event_rating,winstreak_diff,h2h_diff,ranking_diff,weeks_diff,age_diff,rating_diff,winrate_diff,5v4_diff,4v5_diff,maps_diff,pistol_diff,rounds_lost_diff,rounds_won_diff,fp_percent_diff,team_rating_diff,event_rating_diff
0.6666666666666666,0.0,0.11764705882352944,0.0,0.012345679012345706,0.0888888888888889,1.0,0.024999999999999994,0.4666666666666667,0.6097560975609758,0.8399999999999999,0.5744680851063833,0.667,0.571,0.6064690026954177,0.5235602094240837,0.5727272727272726,0.4185303514376997,0.2962962962962962,0.2222222222222222,0.389,0.7786259541984732,0.5800000000000001,0.6483333333333333,False,0.08450704225352115,0.5875,0.40722222222222226,True,0.4328358208955223,0.894736842105263,0.6181818181818182,0.5882352941176474,0.3843137254901962,0.8333333333333335,0.5454545454545455,0.4433962264150944,0.9853300733496333,0.3571428571428569,0.7167630057803464,0.6088888888888889,0.6010544815465729,0.6344294003868471,0.58,0.26571038251366114,0.4640625,0.7136,0.3129770992366412,0.7222222222222222,0.6240963855421687
0.6666666666666666,0.0,0.11764705882352944,0.0,0.012345679012345706,0.0888888888888889,1.0,0.024999999999999994,0.4666666666666667,0.6097560975609758,0.8399999999999999,0.5744680851063833,0.727,0.6,0.7061994609164421,0.4528795811518326,0.8060606060606059,0.47284345047923326,0.3703703703703703,0.14814814814814814,0.5,0.5452562704471102,0.4125000000000001,0.6666666666666667,True,0.5774647887323945,0.7000000000000001,0.5833333333333334,False,0.1044776119402985,0.894736842105263,0.6181818181818182,0.5882352941176474,0.3843137254901962,0.8333333333333335,0.5454545454545455,0.4433962264150944,0.9853300733496333,0.3571428571428569,0.7167630057803464,0.6261111111111111,0.7135325131810193,0.7504835589941973,0.66,0.48770491803278687,0.2890625,0.6,0.748091603053435,0.7222222222222222,0.6240963855421687
0.6666666666666666,0.0,0.11764705882352944,0.0,0.012345679012345706,0.0888888888888889,1.0,0.024999999999999994,0.4666666666666667,0.6097560975609758,0.8399999999999999,0.5744680851063833,0.714,0.4,0.5444743935309972,0.6308900523560209,0.7545454545454544,0.5431309904153354,0.22222222222222215,0.14814814814814814,0.429,0.7633587786259541,0.6100000000000001,0.888888888888889,False,0.12676056338028172,0.375,0.6294444444444445,False,0.2686567164179104,0.894736842105263,0.6181818181818182,0.5882352941176474,0.3843137254901962,0.8333333333333335,0.5454545454545455,0.4433962264150944,0.9853300733496333,0.3571428571428569,0.7167630057803464,0.73,0.48857644991212645,0.6750483558994197,0.58,0.3025956284153005,0.615625,0.7268,0.4198473282442748,0.7222222222222222,0.6240963855421687
0.4444444444444444,0.0,0.3529411764705883,0.07142857142857142,0.0,0.1111111111111111,0.48571428571428577,0.2916666666666667,0.6,0.5121951219512196,0.7800000000000002,0.6453900709219859,0.727,0.875,0.7708894878706201,0.761780104712042,0.6939393939393937,0.6517571884984026,0.3703703703703703,0.25925925925925924,0.636,0.7502726281352236,0.39500000000000013,0.6483333333333333,False,0.09859154929577468,0.6,0.4261111111111111,True,0.5671641791044775,0.9473684210526316,0.6545454545454548,0.5882352941176474,0.3843137254901962,0.7222222222222223,0.8181818181818181,0.41509433962264153,0.60880195599022,0.5178571428571427,0.6242774566473989,0.47333333333333333,0.5483304042179261,0.5705996131528045,0.6,0.4521857923497268,0.340625,0.7,0.25190839694656486,0.7592592592592593,0.6481927710843376
0.4444444444444444,0.0,0.3529411764705883,0.07142857142857142,0.0,0.1111111111111111,0.48571428571428577,0.2916666666666667,0.6,0.5121951219512196,0.7800000000000002,0.6453900709219859,0.6,0.16699999999999998,0.5471698113207546,0.356020942408377,0.6818181818181817,0.2523961661341852,0.1481481481481481,0.18518518518518517,0.2,0.9083969465648855,0.4750000000000001,0.4722222222222222,False,0.07042253521126765,0.9500000000000001,0.5333333333333333,False,0.05970149253731344,0.9473684210526316,0.6545454545454548,0.5882352941176474,0.3843137254901962,0.7222222222222223,0.8181818181818181,0.41509433962264153,0.60880195599022,0.5178571428571427,0.6242774566473989,0.796111111111111,0.6748681898066782,0.804642166344294,0.52,0.055327868852458995,0.171875,0.496,0.49618320610687017,0.7592592592592593,0.6481927710843376
0.0,0.0,0.47058823529411775,0.7142857142857143,0.04938271604938274,0.033333333333333326,0.7428571428571429,0.3458333333333334,0.8800000000000001,0.7926829268292686,0.5099999999999998,0.7943262411347517,0.75,0.571,0.7331536388140163,0.6230366492146597,0.8484848484848484,0.498402555910543,0.11111111111111105,0.2222222222222222,0.375,0.6226826608505998,0.4000000000000001,0.888888888888889,False,0.33802816901408456,0.5665,0.5927777777777778,False,0.2388059701492537,0.7631578947368425,0.5236363636363637,0.5588235294117649,0.3686274509803923,0.5000000000000001,0.18181818181818188,0.5188679245283019,0.687041564792176,0.4999999999999999,0.3468208092485549,0.655,0.616871704745167,0.7620889748549324,0.48,0.35382513661202186,0.3646875,0.7532000000000001,0.5496183206106869,0.6481481481481484,0.5710843373493977
0.0,0.0,0.47058823529411775,0.7142857142857143,0.04938271604938274,0.033333333333333326,0.7428571428571429,0.3458333333333334,0.8800000000000001,0.7926829268292686,0.5099999999999998,0.7943262411347517,0.667,0.5,0.8948787061994609,0.7198952879581153,0.32727272727272727,0.4760383386581468,0.40740740740740733,0.3333333333333333,0.417,0.3816793893129771,0.44300000000000006,0.5833333333333334,False,0.22535211267605637,0.525,0.638888888888889,False,0.14925373134328354,0.7631578947368425,0.5236363636363637,0.5588235294117649,0.3686274509803923,0.5000000000000001,0.18181818181818188,0.5188679245283019,0.687041564792176,0.4999999999999999,0.3468208092485549,0.6483333333333333,0.6572934973637959,0.4429400386847196,0.58,0.5334699453551912,0.4175,0.5,0.5343511450381679,0.6481481481481484,0.5710843373493977
0.0,0.0,0.0,0.0,0.09876543209876545,0.2555555555555556,0.03428571428571425,0.06666666666666667,0.5733333333333334,0.5121951219512196,0.40000000000000036,0.6666666666666669,0.5,0.545,0.32884097035040427,0.5994764397905759,0.8484848484848484,0.5878594249201278,0.18518518518518515,0.37037037037037035,0.583,0.4961832061068703,0.4165000000000001,0.7405555555555556,False,0.295774647887324,0.5900000000000001,0.7361111111111112,False,0.1940298507462686,0.6315789473684212,0.42909090909090924,0.3823529411764707,0.2470588235294117,0.5000000000000001,0.3636363636363637,0.3679245283018868,0.5476772616136919,0.4999999999999999,0.3872832369942198,0.5305555555555556,0.3690685413005273,0.7079303675048356,0.44,0.5751366120218578,0.3603125,0.5432,0.5496183206106869,0.666666666666667,0.5831325301204823
0.0,0.0,0.0,0.0,0.09876543209876545,0.2555555555555556,0.03428571428571425,0.06666666666666667,0.5733333333333334,0.5121951219512196,0.40000000000000036,0.6666666666666669,0.571,0.14299999999999996,0.5094339622641508,0.48429319371727764,0.43636363636363634,0.2268370607028753,0.22222222222222215,0.2222222222222222,0.714,0.5452562704471102,0.5875000000000001,0.40722222222222226,True,0.4084507042253521,0.8500000000000001,0.6222222222222222,True,0.2388059701492537,0.6315789473684212,0.42909090909090924,0.3823529411764707,0.2470588235294117,0.5000000000000001,0.3636363636363637,0.3679245283018868,0.5476772616136919,0.4999999999999999,0.3872832369942198,0.7933333333333332,0.56414762741652,0.6634429400386848,0.54,0.6338797814207651,0.3046875,0.38520000000000004,0.5877862595419847,0.666666666666667,0.5831325301204823
0.0,0.0,0.11764705882352944,0.07142857142857142,0.23456790123456794,0.1111111111111111,0.4114285714285715,0.2916666666666667,0.5466666666666669,0.5121951219512196,0.11000000000000038,0.6453900709219859,0.0,0.875,0.5768194070080862,0.761780104712042,0.12424242424242427,0.6517571884984026,0.037037037037037035,0.25925925925925924,0.25,0.7502726281352236,0.0,0.5555555555555556,False,0.0,0.6,0.4261111111111111,True,0.5671641791044775,0.36842105263157876,0.25090909090909097,0.5882352941176474,0.3843137254901962,0.5000000000000001,0.4545454545454546,0.5943396226415095,0.5770171149144254,0.4821428571428571,0.23699421965317957,0.06944444444444448,0.4217926186291739,0.20696324951644096,0.42,0.18852459016393436,0.09375,0.6332,0.19847328244274803,0.3518518518518518,0.38072289156626515
0.0,0.0,0.11764705882352944,0.07142857142857142,0.23456790123456794,0.1111111111111111,0.4114285714285715,0.2916666666666667,0.5466666666666669,0.5121951219512196,0.11000000000000038,0.6453900709219859,0.5,0.16699999999999998,0.45013477088948795,0.356020942408377,0.30606060606060603,0.2523961661341852,0.2592592592592592,0.18518518518518517,0.438,0.9083969465648855,0.6375000000000001,0.3333333333333333,True,0.4225352112676057,0.9500000000000001,0.5333333333333333,False,0.05970149253731344,0.36842105263157876,0.25090909090909097,0.5882352941176474,0.3843137254901962,0.5000000000000001,0.4545454545454546,0.5943396226415095,0.5770171149144254,0.4821428571428571,0.23699421965317957,0.7405555555555555,0.6115992970123023,0.5647969052224372,0.58,0.21789617486338791,0.2734375,0.396,0.6870229007633587,0.3518518518518518,0.38072289156626515
0.0,0.0,0.11764705882352944,0.07142857142857142,0.23456790123456794,0.1111111111111111,0.4114285714285715,0.2916666666666667,0.5466666666666669,0.5121951219512196,0.11000000000000038,0.6453900709219859,0.25,0.5,0.45013477088948795,0.7277486910994765,0.28181818181818175,0.35463258785942486,0.11111111111111105,0.18518518518518517,0.625,0.3631406761177754,0.6000000000000001,0.7222222222222222,False,0.21126760563380287,0.875,0.5888888888888889,False,0.1044776119402985,0.36842105263157876,0.25090909090909097,0.5882352941176474,0.3843137254901962,0.5000000000000001,0.4545454545454546,0.5943396226415095,0.5770171149144254,0.4821428571428571,0.23699421965317957,0.41666666666666663,0.3620386643233744,0.4874274661508704,0.5,0.6871584699453552,0.296875,0.636,0.5496183206106869,0.3518518518518518,0.38072289156626515
0.0,0.0,0.0,0.0,0.271604938271605,0.033333333333333326,0.022857142857142854,0.3458333333333334,0.5466666666666669,0.7926829268292686,0.34999999999999964,0.7943262411347517,0.444,0.7,0.5606469002695417,0.581151832460733,0.47575757575757577,0.4920127795527155,0.2962962962962962,0.3333333333333333,0.389,0.5452562704471102,0.5125000000000001,0.6000000000000001,False,0.21126760563380287,0.525,0.46277777777777784,False,0.08955223880597013,0.31578947368421056,0.20727272727272733,0.5588235294117649,0.3686274509803923,0.5000000000000001,0.3636363636363637,0.6886792452830189,0.37897310513447435,0.27678571428571414,0.2543352601156069,0.41333333333333333,0.5325131810193321,0.5280464216634431,0.52,0.41188524590163933,0.4609375,0.6388,0.5572519083969465,0.3333333333333335,0.3614457831325302
0.0,0.0,0.0,0.0,0.271604938271605,0.033333333333333326,0.022857142857142854,0.3458333333333334,0.5466666666666669,0.7926829268292686,0.34999999999999964,0.7943262411347517,0.444,0.562,0.711590296495957,0.6989528795811519,0.5666666666666665,0.5271565495207666,0.2962962962962962,0.5555555555555555,0.389,0.7153762268266086,0.45000000000000007,0.6666666666666667,False,0.21126760563380287,0.42500000000000004,0.6294444444444445,True,0.9104477611940296,0.31578947368421056,0.20727272727272733,0.5588235294117649,0.3686274509803923,0.5000000000000001,0.3636363636363637,0.6886792452830189,0.37897310513447435,0.27678571428571414,0.2543352601156069,0.49,0.5518453427065025,0.5647969052224372,0.4,0.305327868852459,0.484375,0.5668,0.13740458015267182,0.3333333333333335,0.3614457831325302
0.0,0.0,0.2941176470588236,0.2142857142857143,0.04938271604938274,0.13333333333333333,0.7428571428571429,0.22500000000000003,0.8800000000000001,0.4878048780487807,0.5099999999999998,0.5390070921985813,0.429,0.33299999999999996,0.5417789757412398,0.356020942408377,0.5060606060606059,0.4281150159744409,0.22222222222222215,0.0740740740740741,0.5,0.3631406761177754,0.5165000000000001,0.4861111111111111,True,0.33802816901408456,0.9500000000000001,0.5555555555555556,False,0.2388059701492537,0.7631578947368425,0.5236363636363637,0.44117647058823545,0.2901960784313726,0.5000000000000001,0.5454545454545455,0.43396226415094347,0.7579462102689487,0.7232142857142856,0.5549132947976879,0.6088888888888888,0.6713532513181018,0.5860735009671179,0.62,0.601775956284153,0.1978125,0.49,0.5496183206106869,0.7222222222222225,0.6192771084337351
0.0,0.0,0.2941176470588236,0.2142857142857143,0.04938271604938274,0.13333333333333333,0.7428571428571429,0.22500000000000003,0.8800000000000001,0.4878048780487807,0.5099999999999998,0.5390070921985813,0.667,0.5,0.8948787061994609,0.48691099476439803,0.32727272727272727,0.5335463258785942,0.40740740740740733,0.1111111111111111,0.417,0.6815703380588877,0.44300000000000006,0.5833333333333334,False,0.22535211267605637,0.925,0.9444444444444445,True,0.3582089552238805,0.7631578947368425,0.5236363636363637,0.44117647058823545,0.2901960784313726,0.5000000000000001,0.5454545454545455,0.43396226415094347,0.7579462102689487,0.7232142857142856,0.5549132947976879,0.6483333333333333,0.813708260105448,0.4081237911025145,0.7,0.3456284153005464,0.16749999999999998,0.28,0.4274809160305343,0.7222222222222225,0.6192771084337351
0.0,0.0,0.2941176470588236,0.2142857142857143,0.04938271604938274,0.13333333333333333,0.7428571428571429,0.22500000000000003,0.8800000000000001,0.4878048780487807,0.5099999999999998,0.5390070921985813,0.333,0.6,0.5902964959568733,0.7460732984293195,0.5090909090909089,0.5910543130990414,0.18518518518518515,0.14814814814814814,0.5,0.5452562704471102,0.5000000000000001,0.8611111111111112,False,0.11267605633802819,0.45,0.6111111111111112,False,0.2388059701492537,0.7631578947368425,0.5236363636363637,0.44117647058823545,0.2901960784313726,0.5000000000000001,0.5454545454545455,0.43396226415094347,0.7579462102689487,0.7232142857142856,0.5549132947976879,0.4072222222222222,0.44112478031634433,0.4893617021276595,0.5599999999999999,0.48770491803278687,0.5,0.72,0.4274809160305343,0.7222222222222225,0.6192771084337351
0.0,0.0,0.0,0.0,0.28395061728395066,0.05555555555555558,0.09142857142857141,0.14583333333333334,0.4666666666666667,0.5243902439024393,0.5300000000000002,0.7872340425531916,0.333,0.5,0.5471698113207546,0.6047120418848168,0.3727272727272727,0.597444089456869,0.07407407407407401,0.037037037037037035,0.333,0.5452562704471102,0.3500000000000001,0.5277777777777778,False,0.21126760563380287,0.4,0.5555555555555556,False,0.0,0.4473684210526315,0.30181818181818176,0.8235294117647065,0.5450980392156864,0.5000000000000001,0.3636363636363637,0.679245283018868,0.5256723716381418,0.4196428571428568,0.3641618497109828,0.4627777777777778,0.5079086115992969,0.3984526112185687,0.5599999999999999,0.37363387978142076,0.4375,0.52,0.6030534351145037,0.2592592592592591,0.31566265060240956
